timestamp,voltage_ll_avg,current_avg,power_factor,active_power_kw,apparent_power_kva,reactive_power_kvar,active_energy_kwh,solar_voltage_ll_avg,solar_current_avg,solar_power_factor,solar_active_power_kw,solar_apparent_power_kva,solar_reactive_power_kvar,solar_active_energy_kwh,hour,minute,day_of_week,day_of_month,month,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,is_daylight,apparent_vs_active_ratio,reactive_power_ratio,voltage_deviation,solar_contribution_ratio,net_grid_power,energy_consumption,energy_lag_1,energy_lag_4,energy_lag_96,power_lag_1,power_lag_4,voltage_lag_1,energy_roll_mean_4,energy_roll_std_4,energy_roll_mean_24,power_roll_mean_4,power_roll_std_4
2026-02-11 16:00:00,426.695,7.045,0.84,4.249,4.34,-0.885,25108.84,427.794,28.513,0.998,21.053,21.058,-0.467,25113.596,16,0,2,11,2,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1,1.0214168039538716,0.20828430218875033,3.3065879002658107,0.832068611176982,-16.804000000000002,5.830000000001746,6.351999999998952,8.536000000000058,7.236000000000786,4.549,3.844,428.912,6.699499999999716,0.7709775180452907,2.7243124999999964,4.41525,0.1265447878553798
2026-02-11 16:15:00,423.875,6.659,0.853,3.797,3.927,-0.999,25113.596,427.657,23.87,0.997,17.65,17.653,-0.311,25116.44,16,15,2,11,2,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1,1.0342375559652357,0.2631024493020806,6.126587900265804,0.822958921993752,-13.852999999999998,4.756000000001222,5.830000000001746,7.59599999999773,6.268000000000029,4.249,4.463,426.695,5.989500000000589,0.9557368884786399,2.7085625000000086,4.248749999999999,0.3251177991641824
2026-02-11 16:30:00,425.556,6.112,0.852,4.035,4.164,-1.027,25116.44,425.323,20.809,-0.993,15.371,15.372,-0.185,25119.968,16,30,2,11,2,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1,1.0319702602230483,0.25452292441140023,4.445587900265821,0.792074616098114,-11.336,2.8439999999973224,4.756000000001222,7.020000000000437,5.549999999999272,3.797,4.4,423.875,4.945499999999811,1.5505692503089374,2.6803749999999886,4.1575,0.3196930819812873
2026-02-11 16:45:00,424.816,6.421,0.838,3.904,4.011,-0.921,25119.968,423.181,16.718,0.989,12.214,12.214,0.011,25122.656,16,45,2,11,2,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1,1.027407786885246,0.23591188524590165,5.18558790026583,0.7577863258468792,-8.31,3.5280000000020664,2.8439999999973224,6.351999999998952,4.718000000000757,4.035,4.549,425.556,4.239500000000589,1.3228901440925065,2.667979166666669,3.99625,0.19458909698822455
2026-02-11 17:00:00,426.084,6.207,0.853,3.989,4.129,-1.067,25122.656,423.492,12.647,0.992,9.168,9.172,-0.27,25124.788,17,0,2,11,2,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1,1.0350965154173977,0.26748558535973926,3.9175879002658007,0.6968153834460743,-5.178999999999999,2.687999999998283,3.5280000000020664,5.830000000001746,3.9539999999979045,3.904,4.249,424.816,3.4539999999997235,0.9415476620984752,2.654791666666673,3.9312499999999995,0.10466573778793216
2026-02-11 17:15:00,414.041,6.492,0.848,3.927,4.058,-1.025,25124.788,415.465,10.25,0.978,7.017,7.465,-0.215,25126.348,17,15,2,11,2,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1,1.0333587980646803,0.26101349630761395,15.960587900265807,0.6411732456140351,-3.0900000000000003,2.132000000001426,2.687999999998283,4.756000000001222,3.018000000000029,3.989,3.797,426.084,2.7979999999997744,0.5746511985547337,2.6455625000000205,3.9637499999999997,0.05953920277172398
2026-02-11 17:30:00,417.652,6.363,0.744,3.514,3.61,-0.83,25126.348,417.085,7.015,0.95,4.94,4.941,-0.11,25127.352,17,30,2,11,2,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1,1.0273192942515652,0.23619806488332384,12.349587900265817,0.5843387745445943,-1.4260000000000006,1.5600000000013097,2.132000000001426,2.8439999999973224,2.2560000000012224,3.927,4.035,414.041,2.4770000000007713,0.8384581086733275,2.6383125000000214,3.8334999999999995,0.21600385799029448
2026-02-11 17:45:00,427.136,5.382,0.842,0.673,0.792,-0.417,25127.352,425.369,4.267,0.759,2.928,2.94,-0.262,25127.914,17,45,2,11,2,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1,1.1768202080237742,0.6196136701337295,2.86558790026578,0.8131074701471813,-2.255,1.003999999997177,1.5600000000013097,3.5280000000020664,1.635999999998603,3.514,3.904,417.652,1.845999999999549,0.7260670308821026,2.6317291666666733,3.0257499999999995,1.5826057363306516
2026-02-11 18:00:00,426.095,1.248,0.864,0.769,0.836,-0.327,25127.914,425.219,2.894,0.225,1.618,1.619,-0.045,25128.168,18,0,2,11,2,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,1.0871261378413524,0.42522756827048114,3.9065879002657766,0.6778382907415166,-0.8490000000000001,0.5620000000017171,1.003999999997177,2.687999999998283,1.0380000000004657,0.673,3.989,427.136,1.3145000000004075,0.6809902104049345,2.626770833333353,2.2207499999999993,1.74039198170987
2026-02-11 18:15:00,429.316,1.234,0.904,0.744,0.799,-0.291,25128.168,425.53,3.02,-0.075,0.502,0.502,-0.009,25128.216,18,15,2,11,2,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,1.0739247311827957,0.3911290322580645,0.6855879002658298,0.4028892455858748,0.242,0.2540000000008149,0.5620000000017171,2.132000000001426,0.5860000000029686,0.769,3.927,426.095,0.8450000000002547,0.5674140169808307,2.6233124999999973,1.4249999999999994,1.3932602054174952
